Date,Country,State,Product_Category,Product_Name,Quantity,Base_Price_EUR,Discount_Percentage,Final_Price_EUR,Total_Sale_EUR,Order_ID,Dealer_ID,Warranty_Years,Payment_Terms,Delivery_Terms
20:40.8,India,Gujarat,Special Equipment,Sludge Pump,3,74898.74,4.76,71334.64,214003.91,ORD-202405-6670,DEL-565,5,Immediate,CIF
29:28.5,Germany,Bavaria,Concrete Preparation,Transit Mixer,3,92439.15,9.77,83409.53,250228.6,ORD-202405-6364,DEL-186,2,60 Days,FOB
38:16.1,Russia,State 3,Recycling Solutions,Washing Plant,3,212828.1,5.87,200330.61,600991.83,ORD-202405-7258,DEL-452,3,Immediate,FOB
47:03.8,Germany,Bavaria,Recycling Solutions,Washing Plant,2,138779.63,0.11,138632.74,277265.48,ORD-202405-5443,DEL-951,3,30 Days,DDP
55:51.5,India,West Bengal,Placing Equipment,Concrete Placing Boom,1,104922.74,0.89,103991.05,103991.05,ORD-202405-8744,DEL-672,5,Immediate,FOB
04:39.1,Netherlands,State 1,Concrete Pumps,Stationary Pump BP1800,1,191387.22,0.05,191292.11,191292.11,ORD-202405-3744,DEL-200,1,Immediate,FOB
13:26.8,Australia,State 1,Concrete Preparation,Transit Mixer,2,102098.14,14.39,87410.13,174820.25,ORD-202405-6053,DEL-765,2,30 Days,FOB
22:14.5,India,West Bengal,Concrete Pumps,Stationary Pump BP350,2,120917.22,6.28,113327.02,226654.04,ORD-202405-5547,DEL-305,2,Immediate,FOB
31:02.1,Brazil,State 3,Concrete Pumps,Stationary Pump BP1800,2,241862.13,7.03,224857.89,449715.79,ORD-202405-1690,DEL-179,3,Immediate,DDP
39:49.8,Austria,State 1,Recycling Solutions,Washing Plant,3,195433.98,0.89,193687.59,581062.78,ORD-202405-8142,DEL-936,3,90 Days,DDP
48:37.5,Austria,State 3,Placing Equipment,Separate Placing Boom,1,101220.66,3.19,97987.4,97987.4,ORD-202405-8085,DEL-606,2,90 Days,EXW
57:25.1,India,West Bengal,Special Equipment,Trenchless Equipment,2,166648.65,8.35,152741.79,305483.58,ORD-202405-4559,DEL-813,2,90 Days,CIF
06:12.8,Netherlands,State 3,Concrete Preparation,Transit Mixer,1,94186.28,10.9,83924.08,83924.08,ORD-202405-5468,DEL-661,1,60 Days,CIF
15:00.5,USA,Texas,Placing Equipment,Separate Placing Boom,2,88367.46,12.62,77217.36,154434.72,ORD-202405-8472,DEL-213,5,30 Days,DDP
23:48.1,USA,California,Concrete Preparation,Concrete Batching Plant,2,204652.41,1.58,201425.47,402850.95,ORD-202405-6445,DEL-324,2,60 Days,EXW
32:35.8,India,Tamil Nadu,Concrete Pumps,Mobile Pump,1,257179.11,0.02,257130.24,257130.24,ORD-202405-8635,DEL-606,2,60 Days,DDP
41:23.4,France,State 1,Placing Equipment,Concrete Placing Boom,3,124435.34,11.13,110587.05,331761.14,ORD-202405-4715,DEL-632,1,60 Days,CIF
50:11.1,Germany,Bavaria,Placing Equipment,Concrete Placing Boom,1,99096.81,11.81,87397.99,87397.99,ORD-202405-6947,DEL-801,5,30 Days,DDP
58:58.8,Germany,Baden-Württemberg,Concrete Preparation,Transit Mixer,1,124521.04,7.92,114660.5,114660.5,ORD-202405-8824,DEL-171,5,90 Days,EXW
07:46.4,UK,State 3,Concrete Preparation,Concrete Batching Plant,3,241642,13.7,208526.01,625578.03,ORD-202406-4663,DEL-314,3,90 Days,FOB
16:34.1,USA,Texas,Special Equipment,Foundation Equipment,3,173816.64,7.95,159993.24,479979.73,ORD-202406-3903,DEL-590,2,Immediate,CIF
25:21.8,Sweden,State 3,Placing Equipment,Separate Placing Boom,3,81992.61,9.52,74188.09,222564.27,ORD-202406-2812,DEL-287,5,Immediate,DDP
34:09.4,USA,California,Placing Equipment,Separate Placing Boom,3,69161.3,8.76,63102.84,189308.52,ORD-202406-2933,DEL-887,1,30 Days,EXW
42:57.1,India,Gujarat,Recycling Solutions,Recycling Plant,1,245498.1,2.96,238232.14,238232.14,ORD-202406-5997,DEL-274,2,90 Days,DDP
51:44.8,China,Guangdong,Special Equipment,Foundation Equipment,3,201185.35,14.95,171105.13,513315.39,ORD-202406-1310,DEL-137,2,30 Days,EXW
00:32.4,Australia,State 3,Special Equipment,Sludge Pump,3,37517.59,9.09,34107.67,102323.02,ORD-202406-9554,DEL-622,3,90 Days,CIF
09:20.1,Australia,State 2,Recycling Solutions,Recycling Plant,3,212016.67,10.18,190422.85,571268.56,ORD-202406-4062,DEL-493,1,Immediate,DDP
18:07.7,USA,California,Concrete Pumps,Mobile Pump,1,219869.76,5.39,208029.65,208029.65,ORD-202406-7374,DEL-617,5,30 Days,DDP
26:55.4,Sweden,State 2,Special Equipment,Foundation Equipment,1,184904.95,0.98,183099.02,183099.02,ORD-202406-1105,DEL-726,1,90 Days,EXW
35:43.1,Australia,State 3,Special Equipment,Foundation Equipment,3,192021.18,6.89,178788.33,536364.99,ORD-202406-9513,DEL-869,2,90 Days,EXW
44:30.7,India,Tamil Nadu,Recycling Solutions,Recycling Plant,3,222184,11.26,197176.28,591528.85,ORD-202406-5293,DEL-432,1,30 Days,FOB
53:18.4,Germany,North Rhine-Westphalia,Concrete Pumps,Mobile Pump,3,243276.43,4.37,232635.34,697906.01,ORD-202406-4516,DEL-180,1,60 Days,CIF
02:06.1,Austria,State 3,Special Equipment,Trenchless Equipment,1,124076.36,6.66,115808.51,115808.51,ORD-202406-9349,DEL-476,1,60 Days,CIF
10:53.7,Netherlands,State 2,Concrete Pumps,Stationary Pump BP350,1,76610.49,9.69,69185.3,69185.3,ORD-202406-3744,DEL-334,5,Immediate,CIF
19:41.4,France,State 2,Placing Equipment,Concrete Placing Boom,1,130391.8,10.27,116996.54,116996.54,ORD-202406-1908,DEL-787,5,30 Days,CIF
28:29.1,India,Punjab,Placing Equipment,Separate Placing Boom,2,80695.82,2.77,78461.75,156923.49,ORD-202406-1202,DEL-744,2,90 Days,FOB
37:16.7,UK,State 3,Concrete Pumps,Mobile Pump,1,181736.04,8.98,165413.31,165413.31,ORD-202406-6841,DEL-319,1,Immediate,DDP
46:04.4,Russia,State 2,Recycling Solutions,Washing Plant,2,171378.54,10.6,153220.39,306440.79,ORD-202406-1462,DEL-772,3,90 Days,CIF
54:52.0,India,Gujarat,Concrete Pumps,Stationary Pump BP1800,2,197788.72,5.66,186597.42,373194.84,ORD-202406-3806,DEL-990,5,90 Days,EXW
03:39.7,India,Punjab,Placing Equipment,Concrete Placing Boom,2,107202.3,9.86,96636.99,193273.98,ORD-202406-1236,DEL-274,3,60 Days,EXW
12:27.4,UK,State 3,Concrete Preparation,Transit Mixer,1,75394.01,0.55,74981.39,74981.39,ORD-202406-7863,DEL-504,5,90 Days,DDP
21:15.0,USA,California,Recycling Solutions,Washing Plant,3,125431.19,12.57,109667.98,329003.94,ORD-202406-7726,DEL-947,5,90 Days,CIF
30:02.7,India,Telangana,Concrete Pumps,Mobile Pump,3,265893.16,1.09,262992.56,788977.68,ORD-202406-9406,DEL-198,1,60 Days,EXW
38:50.4,India,Gujarat,Special Equipment,Sludge Pump,1,57913.46,12.32,50779.14,50779.14,ORD-202406-6589,DEL-651,2,Immediate,EXW
47:38.0,Germany,North Rhine-Westphalia,Concrete Preparation,Concrete Batching Plant,3,209471.07,12.16,184006.96,552020.88,ORD-202406-5568,DEL-214,3,Immediate,CIF
56:25.7,USA,Texas,Recycling Solutions,Washing Plant,1,123438.7,9.17,112124.47,112124.47,ORD-202406-2786,DEL-793,5,60 Days,DDP
05:13.4,USA,California,Special Equipment,Trenchless Equipment,3,147705.96,7.57,136529.17,409587.52,ORD-202406-6670,DEL-211,1,90 Days,FOB
14:01.0,Brazil,State 3,Concrete Preparation,Concrete Batching Plant,1,245193.6,0.04,245103.62,245103.62,ORD-202406-3461,DEL-102,1,60 Days,EXW
22:48.7,India,West Bengal,Special Equipment,Sludge Pump,3,64099.46,10.2,57564.37,172693.1,ORD-202406-3010,DEL-592,3,60 Days,FOB
31:36.3,USA,California,Special Equipment,Sludge Pump,1,61830.06,4.25,59202.06,59202.06,ORD-202406-3477,DEL-145,3,Immediate,EXW
40:24.0,Netherlands,State 3,Concrete Preparation,Concrete Batching Plant,1,166392.03,12.07,146311.58,146311.58,ORD-202406-4729,DEL-112,3,60 Days,FOB
49:11.7,Netherlands,State 1,Special Equipment,Sludge Pump,1,45990.71,11.14,40865.63,40865.63,ORD-202406-1263,DEL-215,2,Immediate,CIF
57:59.3,Sweden,State 1,Concrete Preparation,Concrete Batching Plant,1,238872.22,0.11,238621.35,238621.35,ORD-202406-9655,DEL-726,1,30 Days,DDP
06:47.0,India,Punjab,Recycling Solutions,Washing Plant,2,116281.99,12.5,101748.5,203497.01,ORD-202406-3124,DEL-530,5,Immediate,FOB
15:34.7,India,Tamil Nadu,Recycling Solutions,Washing Plant,2,134700.91,8.3,123525.4,247050.8,ORD-202406-7199,DEL-563,2,60 Days,FOB
24:22.3,France,State 1,Recycling Solutions,Recycling Plant,3,248955.93,12.23,218499.47,655498.4,ORD-202406-4360,DEL-348,3,30 Days,EXW
33:10.0,Netherlands,State 3,Placing Equipment,Concrete Placing Boom,3,108909.44,0.61,108249.13,324747.39,ORD-202406-4545,DEL-777,1,30 Days,FOB
41:57.7,USA,California,Special Equipment,Foundation Equipment,3,171296.06,3.46,165368.49,496105.47,ORD-202406-5851,DEL-837,1,30 Days,DDP
50:45.3,Brazil,State 2,Special Equipment,Trenchless Equipment,1,104370.78,14.7,89029.68,89029.68,ORD-202406-2713,DEL-480,5,Immediate,DDP
59:33.0,India,Punjab,Placing Equipment,Concrete Placing Boom,1,125680.38,1.6,123666.29,123666.29,ORD-202406-6758,DEL-641,1,Immediate,FOB
08:20.6,USA,New York,Concrete Preparation,Concrete Batching Plant,2,235556.19,4.53,224874.39,449748.78,ORD-202406-3247,DEL-604,3,30 Days,FOB
17:08.3,Sweden,State 3,Concrete Pumps,Stationary Pump BP350,1,89454.03,10.81,79779.97,79779.97,ORD-202406-7711,DEL-107,1,Immediate,DDP
25:56.0,Sweden,State 3,Special Equipment,Trenchless Equipment,1,143248.88,1.98,140410.62,140410.62,ORD-202406-4695,DEL-424,5,Immediate,CIF
34:43.6,UK,State 2,Recycling Solutions,Recycling Plant,1,233891.42,8.86,213168.95,213168.95,ORD-202406-9450,DEL-899,1,Immediate,FOB
43:31.3,Russia,State 2,Recycling Solutions,Recycling Plant,2,186477.4,3.06,180769.2,361538.41,ORD-202406-3618,DEL-448,3,30 Days,DDP
52:19.0,UK,State 3,Concrete Pumps,Mobile Pump,1,245153.35,12.3,214991.4,214991.4,ORD-202406-8390,DEL-745,5,90 Days,DDP
01:06.6,Austria,State 3,Placing Equipment,Concrete Placing Boom,3,122173.42,6.07,114754.86,344264.59,ORD-202406-4493,DEL-974,3,Immediate,DDP
09:54.3,Sweden,State 1,Special Equipment,Trenchless Equipment,3,148581,10.93,132340.39,397021.16,ORD-202406-7715,DEL-584,1,90 Days,FOB
18:42.0,Australia,State 2,Concrete Preparation,Concrete Batching Plant,1,162469.53,10.86,144828.97,144828.97,ORD-202406-2886,DEL-630,3,Immediate,EXW
27:29.6,USA,Texas,Concrete Pumps,Stationary Pump BP1400,3,151493.34,4.35,144900.61,434701.84,ORD-202406-4004,DEL-949,1,30 Days,CIF
36:17.3,UK,State 2,Recycling Solutions,Washing Plant,2,154673.02,0.95,153200.04,306400.08,ORD-202406-8916,DEL-744,1,Immediate,EXW
45:05.0,India,Delhi,Concrete Pumps,Stationary Pump BP1800,1,157783.88,6.65,147295.59,147295.59,ORD-202406-9417,DEL-381,5,90 Days,CIF
53:52.6,Germany,Berlin,Concrete Pumps,Stationary Pump BP1400,2,144162.03,4.01,138384.41,276768.82,ORD-202406-4739,DEL-942,3,60 Days,EXW
02:40.3,France,State 2,Placing Equipment,Separate Placing Boom,1,79904.42,14.86,68026.69,68026.69,ORD-202407-3283,DEL-633,1,60 Days,CIF
11:27.9,Netherlands,State 1,Concrete Pumps,Stationary Pump BP1400,2,113422.22,6.82,105690.12,211380.25,ORD-202407-2361,DEL-910,5,60 Days,DDP
20:15.6,USA,Florida,Placing Equipment,Concrete Placing Boom,1,85004.26,10.95,75698.8,75698.8,ORD-202407-7023,DEL-239,5,60 Days,CIF
29:03.3,China,Shanghai,Placing Equipment,Separate Placing Boom,2,106337.51,11.76,93830,187660.01,ORD-202407-5341,DEL-902,2,30 Days,DDP
37:50.9,USA,Texas,Special Equipment,Sludge Pump,3,40002.27,1.09,39564.68,118694.05,ORD-202407-9734,DEL-235,2,30 Days,CIF
46:38.6,Germany,Baden-Württemberg,Placing Equipment,Concrete Placing Boom,3,93606.13,3.74,90108.24,270324.71,ORD-202407-5120,DEL-700,1,60 Days,CIF
55:26.3,China,Shanghai,Placing Equipment,Separate Placing Boom,3,80608.59,14.64,68809.17,206427.5,ORD-202407-8268,DEL-576,5,Immediate,EXW
04:13.9,Austria,State 3,Recycling Solutions,Recycling Plant,3,218088.93,13.65,188325.68,564977.03,ORD-202407-9417,DEL-305,3,30 Days,CIF
13:01.6,Netherlands,State 2,Special Equipment,Foundation Equipment,3,208488.49,5.41,197206.86,591620.59,ORD-202407-8417,DEL-851,3,30 Days,CIF
21:49.3,Brazil,State 2,Special Equipment,Foundation Equipment,1,222718.48,9.97,200511.33,200511.33,ORD-202407-5980,DEL-294,1,Immediate,FOB
30:36.9,Sweden,State 3,Recycling Solutions,Washing Plant,1,172217.54,4.2,164983.12,164983.12,ORD-202407-1379,DEL-930,5,Immediate,FOB
39:24.6,China,Guangdong,Placing Equipment,Separate Placing Boom,1,86183.56,9.56,77941.13,77941.13,ORD-202407-9932,DEL-239,5,30 Days,FOB
48:12.2,India,Gujarat,Concrete Pumps,Mobile Pump,1,257398.06,5.36,243610.67,243610.67,ORD-202407-2654,DEL-273,3,90 Days,FOB
56:59.9,France,State 1,Special Equipment,Trenchless Equipment,2,136639.52,1.6,134450.28,268900.56,ORD-202407-4500,DEL-814,1,Immediate,EXW
05:47.6,India,West Bengal,Concrete Pumps,Stationary Pump BP1400,1,120965.9,6.15,113530.76,113530.76,ORD-202407-1324,DEL-565,5,60 Days,CIF
14:35.2,Germany,Bavaria,Recycling Solutions,Recycling Plant,3,206480.31,11.33,183082.83,549248.49,ORD-202407-6761,DEL-344,2,Immediate,EXW
23:22.9,Germany,Berlin,Placing Equipment,Concrete Placing Boom,2,89229.98,7,82982.61,165965.22,ORD-202407-4563,DEL-756,2,Immediate,FOB
32:10.6,Netherlands,State 3,Recycling Solutions,Washing Plant,1,155769.57,13.91,134109.48,134109.48,ORD-202407-9481,DEL-328,3,30 Days,CIF
40:58.2,Sweden,State 3,Placing Equipment,Separate Placing Boom,3,73887.8,12.14,64919.01,194757.02,ORD-202407-9093,DEL-469,1,Immediate,DDP
49:45.9,India,Telangana,Concrete Preparation,Concrete Batching Plant,2,154995.82,6.94,144246.3,288492.6,ORD-202407-8332,DEL-447,3,30 Days,CIF
58:33.6,Brazil,State 2,Concrete Preparation,Transit Mixer,3,102566.62,0.22,102345.54,307036.63,ORD-202407-1825,DEL-110,5,90 Days,CIF
07:21.2,Netherlands,State 1,Concrete Pumps,Stationary Pump BP350,1,79132.56,8.39,72493.36,72493.36,ORD-202407-3150,DEL-831,3,30 Days,CIF
16:08.9,Germany,Baden-Württemberg,Recycling Solutions,Recycling Plant,3,227335.7,13.37,196935.1,590805.29,ORD-202407-5485,DEL-180,3,30 Days,FOB
24:56.5,Brazil,State 2,Special Equipment,Foundation Equipment,2,190260.58,8.19,174681.76,349363.52,ORD-202407-6841,DEL-194,3,30 Days,EXW
33:44.2,Netherlands,State 1,Concrete Pumps,Mobile Pump,2,219346.8,13.84,188994.7,377989.41,ORD-202407-6215,DEL-928,5,60 Days,FOB
42:31.9,Germany,Berlin,Placing Equipment,Concrete Placing Boom,3,112854.48,4.48,107799.07,323397.2,ORD-202407-5814,DEL-789,2,60 Days,EXW
51:19.5,India,Telangana,Concrete Preparation,Concrete Batching Plant,1,229623.17,12.85,200111.56,200111.56,ORD-202407-8664,DEL-962,1,60 Days,EXW
00:07.2,USA,Florida,Special Equipment,Foundation Equipment,3,200110.51,14.3,171490.87,514472.61,ORD-202407-3185,DEL-749,2,90 Days,EXW
08:54.9,Austria,State 2,Special Equipment,Trenchless Equipment,2,97543.88,8.1,89642.85,179285.71,ORD-202407-9335,DEL-253,1,90 Days,DDP
17:42.5,Austria,State 1,Concrete Pumps,Stationary Pump BP350,1,76971.56,3.08,74602.85,74602.85,ORD-202407-6895,DEL-665,5,90 Days,DDP
26:30.2,Netherlands,State 3,Concrete Preparation,Concrete Batching Plant,3,169138.91,5.04,160612.54,481837.61,ORD-202407-1151,DEL-651,2,Immediate,DDP
35:17.9,Sweden,State 2,Concrete Preparation,Concrete Batching Plant,3,213275.98,9.21,193627.45,580882.34,ORD-202407-7041,DEL-845,2,60 Days,FOB
44:05.5,Germany,Hesse,Special Equipment,Sludge Pump,2,63646.54,6.11,59760.62,119521.23,ORD-202407-8522,DEL-221,2,60 Days,FOB
52:53.2,Sweden,State 2,Concrete Pumps,Stationary Pump BP1400,2,149657.18,3.15,144938,289875.99,ORD-202407-6443,DEL-245,2,Immediate,CIF
01:40.8,Germany,Bavaria,Placing Equipment,Concrete Placing Boom,2,116567.98,0.58,115897.17,231794.34,ORD-202407-4156,DEL-331,2,30 Days,DDP
10:28.5,France,State 2,Concrete Preparation,Transit Mixer,3,90757.24,13.98,78069.46,234208.38,ORD-202407-3846,DEL-790,3,Immediate,DDP
19:16.2,Sweden,State 1,Recycling Solutions,Recycling Plant,2,226749.66,7.3,210191.43,420382.85,ORD-202407-5689,DEL-832,2,Immediate,CIF
28:03.8,France,State 2,Special Equipment,Sludge Pump,3,49500.54,5.93,46565.95,139697.84,ORD-202407-4083,DEL-760,5,60 Days,DDP
36:51.5,Germany,Bavaria,Placing Equipment,Separate Placing Boom,1,75009.83,9.37,67984.72,67984.72,ORD-202407-6582,DEL-951,3,30 Days,EXW
45:39.2,France,State 2,Concrete Pumps,Mobile Pump,3,185648.58,4.66,176992.25,530976.76,ORD-202407-2757,DEL-305,5,30 Days,FOB
54:26.8,USA,Florida,Concrete Preparation,Transit Mixer,1,69305.53,5.26,65659.51,65659.51,ORD-202407-6497,DEL-879,1,90 Days,DDP
03:14.5,Netherlands,State 1,Placing Equipment,Concrete Placing Boom,3,110315.43,1.03,109181.89,327545.66,ORD-202407-7817,DEL-398,1,30 Days,EXW
12:02.2,Brazil,State 1,Recycling Solutions,Recycling Plant,3,220768.28,10.35,197914.35,593743.05,ORD-202407-4990,DEL-889,5,Immediate,EXW
20:49.8,France,State 3,Recycling Solutions,Recycling Plant,2,227630.71,12.37,199463.53,398927.06,ORD-202407-6526,DEL-361,5,90 Days,EXW
29:37.5,India,Karnataka,Concrete Preparation,Transit Mixer,2,79243.72,1.33,78190.34,156380.69,ORD-202407-1583,DEL-200,2,30 Days,FOB
38:25.2,India,Karnataka,Concrete Pumps,Stationary Pump BP1400,3,113849.49,7.67,105119.38,315358.14,ORD-202407-5635,DEL-496,1,30 Days,FOB
47:12.8,UK,State 3,Concrete Preparation,Transit Mixer,3,86393.96,2.79,83981.61,251944.83,ORD-202407-6011,DEL-658,3,30 Days,EXW
56:00.5,Russia,State 3,Placing Equipment,Separate Placing Boom,2,66598.32,2.29,65073.54,130147.09,ORD-202407-1635,DEL-113,3,Immediate,FOB
04:48.1,India,Tamil Nadu,Special Equipment,Foundation Equipment,3,140017.78,7.55,129452.11,388356.33,ORD-202407-5540,DEL-251,1,Immediate,DDP
13:35.8,Brazil,State 3,Recycling Solutions,Washing Plant,1,161890.46,7.76,149333.76,149333.76,ORD-202407-2023,DEL-593,5,Immediate,FOB
22:23.5,Sweden,State 2,Special Equipment,Foundation Equipment,3,140464.92,8.88,127987.53,383962.58,ORD-202407-7038,DEL-166,2,30 Days,FOB
31:11.1,France,State 2,Recycling Solutions,Recycling Plant,3,232260.19,10.56,207741.2,623223.59,ORD-202407-9012,DEL-849,2,90 Days,DDP
39:58.8,France,State 3,Concrete Preparation,Concrete Batching Plant,3,200162.76,12.46,175217.81,525653.43,ORD-202407-5511,DEL-697,5,Immediate,CIF
48:46.5,USA,New York,Concrete Preparation,Concrete Batching Plant,1,162316.28,10.64,145050.08,145050.08,ORD-202407-1269,DEL-753,1,60 Days,DDP
57:34.1,Austria,State 2,Special Equipment,Foundation Equipment,3,138444.71,10.69,123643.32,370929.95,ORD-202407-6946,DEL-730,1,30 Days,FOB
06:21.8,UK,State 3,Special Equipment,Foundation Equipment,3,147472.53,8.21,135369.87,406109.6,ORD-202407-2895,DEL-242,2,60 Days,CIF
15:09.5,Russia,State 3,Concrete Pumps,Stationary Pump BP350,1,106667.48,1.94,104593.26,104593.26,ORD-202407-4689,DEL-627,3,90 Days,EXW
23:57.1,Brazil,State 2,Recycling Solutions,Recycling Plant,3,210089.23,13.17,182427.72,547283.16,ORD-202408-9318,DEL-305,2,30 Days,FOB
32:44.8,Germany,Berlin,Concrete Pumps,Stationary Pump BP350,3,84934.53,9.92,76511.8,229535.4,ORD-202408-1531,DEL-463,5,Immediate,FOB
41:32.4,USA,Texas,Recycling Solutions,Recycling Plant,1,193134.11,0.53,192117.28,192117.28,ORD-202408-9604,DEL-205,3,60 Days,DDP
50:20.1,India,Kerala,Placing Equipment,Concrete Placing Boom,2,131529.5,10.79,117335.96,234671.92,ORD-202408-4396,DEL-867,2,Immediate,DDP
59:07.8,France,State 1,Special Equipment,Foundation Equipment,3,153887.03,0.61,152940.81,458822.43,ORD-202408-4721,DEL-109,2,Immediate,FOB
07:55.4,France,State 2,Recycling Solutions,Recycling Plant,2,162456.14,9.95,146298.38,292596.76,ORD-202408-5344,DEL-868,5,30 Days,EXW
16:43.1,UK,State 2,Concrete Pumps,Stationary Pump BP350,3,72185.06,12.04,63490.91,190472.74,ORD-202408-4476,DEL-828,1,60 Days,FOB
25:30.8,Austria,State 3,Concrete Pumps,Mobile Pump,1,205484.27,6.13,192890.5,192890.5,ORD-202408-5699,DEL-755,1,90 Days,CIF
34:18.4,China,Jiangsu,Special Equipment,Sludge Pump,2,65553.17,4.12,62854.87,125709.74,ORD-202408-6420,DEL-813,2,Immediate,CIF
43:06.1,France,State 1,Recycling Solutions,Recycling Plant,1,183775.45,0.52,182820.72,182820.72,ORD-202408-6153,DEL-727,5,90 Days,DDP
51:53.8,Sweden,State 3,Concrete Pumps,Stationary Pump BP1400,1,119978.53,1.12,118633.19,118633.19,ORD-202408-1523,DEL-608,3,90 Days,EXW
00:41.4,India,Tamil Nadu,Concrete Preparation,Transit Mixer,1,75992.24,8.81,69295.08,69295.08,ORD-202408-2403,DEL-556,5,Immediate,DDP
09:29.1,India,Karnataka,Special Equipment,Sludge Pump,2,67356.33,9.7,60820.61,121641.22,ORD-202408-5803,DEL-836,2,60 Days,CIF
18:16.7,Austria,State 1,Placing Equipment,Concrete Placing Boom,2,86720.67,4.21,83071.46,166142.91,ORD-202408-7497,DEL-759,1,Immediate,DDP
27:04.4,India,Maharashtra,Placing Equipment,Concrete Placing Boom,3,83768.13,2.62,81576.36,244729.07,ORD-202408-3964,DEL-276,3,60 Days,FOB
35:52.1,UK,State 2,Recycling Solutions,Washing Plant,3,142230.66,7.8,131129.75,393389.25,ORD-202408-2517,DEL-346,2,90 Days,FOB
44:39.7,Sweden,State 1,Placing Equipment,Concrete Placing Boom,3,81260.48,8.96,73979.42,221938.27,ORD-202408-7384,DEL-149,1,30 Days,CIF
53:27.4,France,State 3,Special Equipment,Foundation Equipment,2,148130.08,14.59,126525.17,253050.33,ORD-202408-9927,DEL-114,5,90 Days,EXW
02:15.1,Austria,State 2,Placing Equipment,Separate Placing Boom,2,87139.87,3.43,84154.82,168309.64,ORD-202408-8271,DEL-751,2,60 Days,EXW
11:02.7,Austria,State 1,Concrete Preparation,Concrete Batching Plant,3,143403.81,10.77,127958.01,383874.02,ORD-202408-6097,DEL-234,5,Immediate,EXW
19:50.4,China,Shanghai,Recycling Solutions,Washing Plant,2,137055.47,11.88,120779.19,241558.37,ORD-202408-6596,DEL-975,5,90 Days,CIF
28:38.1,India,Karnataka,Concrete Preparation,Transit Mixer,3,75833.79,3.73,73003.94,219011.82,ORD-202408-8754,DEL-541,2,30 Days,CIF
37:25.7,UK,State 3,Recycling Solutions,Recycling Plant,2,246081.32,6.72,229553.76,459107.52,ORD-202408-9919,DEL-350,3,30 Days,FOB
46:13.4,India,Kerala,Concrete Preparation,Transit Mixer,1,88433.18,8.78,80670.73,80670.73,ORD-202408-9062,DEL-188,2,Immediate,FOB
55:01.1,USA,Illinois,Special Equipment,Sludge Pump,3,47682.16,7.48,44114.72,132344.17,ORD-202408-3101,DEL-246,5,30 Days,DDP
03:48.7,India,West Bengal,Concrete Pumps,Stationary Pump BP1400,1,117109.07,5.81,110306.44,110306.44,ORD-202408-3685,DEL-527,5,60 Days,DDP
12:36.4,India,Kerala,Concrete Preparation,Transit Mixer,2,73409.73,9.92,66127.3,132254.59,ORD-202408-6117,DEL-891,1,30 Days,DDP
21:24.0,UK,State 3,Recycling Solutions,Washing Plant,1,111698.9,5.68,105357.11,105357.11,ORD-202408-4697,DEL-264,1,90 Days,DDP
30:11.7,Sweden,State 2,Special Equipment,Foundation Equipment,2,149564.58,0.01,149554.87,299109.75,ORD-202408-1099,DEL-106,2,90 Days,EXW
38:59.4,Austria,State 2,Special Equipment,Foundation Equipment,3,166120.38,10.38,148879.92,446639.77,ORD-202408-1255,DEL-300,3,Immediate,CIF
47:47.0,India,West Bengal,Recycling Solutions,Washing Plant,2,151177.43,3.32,146163.57,292327.15,ORD-202408-1102,DEL-668,3,90 Days,FOB
56:34.7,France,State 2,Placing Equipment,Separate Placing Boom,1,80413.67,13.7,69393.43,69393.43,ORD-202408-8417,DEL-935,2,30 Days,CIF
05:22.4,USA,Texas,Recycling Solutions,Recycling Plant,3,227709.52,11.38,201801.75,605405.24,ORD-202408-6469,DEL-427,3,30 Days,CIF
14:10.0,UK,State 3,Recycling Solutions,Recycling Plant,2,252571.23,14.49,215967.27,431934.54,ORD-202408-4904,DEL-570,5,60 Days,EXW
22:57.7,Germany,Baden-Württemberg,Special Equipment,Trenchless Equipment,2,123692.43,6.11,116139.8,232279.61,ORD-202408-4258,DEL-246,1,90 Days,FOB
31:45.4,Australia,State 3,Concrete Preparation,Transit Mixer,3,81655.54,7.05,75895.39,227686.16,ORD-202408-5544,DEL-294,2,90 Days,DDP
40:33.0,Netherlands,State 3,Concrete Pumps,Stationary Pump BP1400,3,134584.37,5.9,126646.67,379940,ORD-202408-2703,DEL-127,1,60 Days,EXW
49:20.7,UK,State 3,Concrete Preparation,Concrete Batching Plant,3,188063.58,7.3,174325.66,522976.97,ORD-202408-2742,DEL-686,2,60 Days,DDP
58:08.3,India,West Bengal,Placing Equipment,Separate Placing Boom,3,70197.35,9.55,63496.14,190488.43,ORD-202408-7952,DEL-271,5,60 Days,DDP
06:56.0,Russia,State 2,Concrete Pumps,Stationary Pump BP350,2,75444.78,0.14,75336.11,150672.22,ORD-202408-4685,DEL-265,3,30 Days,FOB
15:43.7,USA,Florida,Concrete Preparation,Concrete Batching Plant,2,242798.24,10.2,218036.25,436072.5,ORD-202408-8007,DEL-391,1,60 Days,EXW
24:31.3,USA,Illinois,Recycling Solutions,Recycling Plant,2,169934.13,10.33,152379.61,304759.21,ORD-202408-2807,DEL-960,5,60 Days,CIF
33:19.0,Brazil,State 2,Special Equipment,Sludge Pump,1,38277.98,1.59,37669.42,37669.42,ORD-202408-4563,DEL-979,1,60 Days,FOB
42:06.7,Netherlands,State 3,Placing Equipment,Concrete Placing Boom,2,96241.78,1.88,94428.15,188856.31,ORD-202408-3519,DEL-764,3,30 Days,EXW
